time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,time/episodes,rollout/exploration_rate
94,,5754,60,,,0.001,,2826,0.05355405434966087,,,,,822,0.05
95,,5761,60,,,0.001,,2830,0.06392395496368408,,,,,823,0.05
95,,5768,60,,,0.001,,2833,0.03371775895357132,,,,,824,0.05
95,,5775,60,,,0.001,,2837,0.04303263500332832,,,,,825,0.05
95,,5782,60,,,0.001,,2840,0.04313862696290016,,,,,826,0.05
95,,5789,60,,,0.001,,2844,0.03147832676768303,,,,,827,0.05
95,,5796,60,,,0.001,,2847,0.044126711785793304,,,,,828,0.05
95,,5803,60,,,0.001,,2851,0.0485745444893837,,,,,829,0.05
95,,5810,60,,,0.001,,2854,0.04290526360273361,,,,,830,0.05
95,,5817,60,,,0.001,,2858,0.04220015928149223,,,,,831,0.05
96,,5824,60,,,0.001,,2861,0.041302137076854706,,,,,832,0.05
96,,5831,60,,,0.001,,2865,0.039870474487543106,,,,,833,0.05
96,,5838,60,,,0.001,,2868,0.0231093168258667,,,,,834,0.05
96,,5845,60,,,0.001,,2872,0.054039277136325836,,,,,835,0.05
96,,5852,60,,,0.001,,2875,0.047532469034194946,,,,,836,0.05
96,,5859,60,,,0.001,,2879,0.029350722208619118,,,,,837,0.05
96,,5866,60,,,0.001,,2882,0.03982435166835785,,,,,838,0.05
96,,5873,60,,,0.001,,2886,0.053395748138427734,,,,,839,0.05
97,,5880,60,,,0.001,,2889,0.04928881675004959,,,,,840,0.05
97,,5887,60,,,0.001,,2893,0.046431850641965866,,,,,841,0.05
97,,5894,60,,,0.001,,2896,0.02905235067009926,,,,,842,0.05
97,,5901,60,,,0.001,,2900,0.046980902552604675,,,,,843,0.05
97,,5908,60,,,0.001,,2903,0.03726005181670189,,,,,844,0.05
97,,5915,60,,,0.001,,2907,0.03420639410614967,,,,,845,0.05
97,,5922,60,,,0.001,,2910,0.042562831193208694,,,,,846,0.05
97,,5929,60,,,0.001,,2914,0.04892022907733917,,,,,847,0.05
98,,5936,60,,,0.001,,2917,0.05470604449510574,,,,,848,0.05
98,,5943,60,,,0.001,,2921,0.05975695326924324,,,,,849,0.05
98,,5950,60,,,0.001,,2924,0.043630149215459824,,,,,850,0.05
98,,5957,60,,,0.001,,2928,0.05445873737335205,,,,,851,0.05
98,,5964,60,,,0.001,,2931,0.04101855680346489,,,,,852,0.05
98,,5971,60,,,0.001,,2935,0.05209030583500862,,,,,853,0.05
98,,5978,60,,,0.001,,2938,0.028205864131450653,,,,,854,0.05
98,,5985,60,,,0.001,,2942,0.04999891296029091,,,,,855,0.05
99,,5992,60,,,0.001,,2945,0.05019408091902733,,,,,856,0.05
99,,5999,60,,,0.001,,2949,0.036998312920331955,,,,,857,0.05
99,,6006,60,,,0.001,,2952,0.027776753529906273,,,,,858,0.05
99,,6013,60,,,0.001,,2956,0.0404614619910717,,,,,859,0.05
99,,6020,60,,,0.001,,2959,0.03388432413339615,,,,,860,0.05
99,,6027,60,,,0.001,,2963,0.039854325354099274,,,,,861,0.05
100,,6034,60,,,0.001,,2966,0.02731630578637123,,,,,862,0.05
100,,6041,60,,,0.001,,2970,0.02940273843705654,,,,,863,0.05
100,,6048,60,,,0.001,,2973,0.04344908893108368,,,,,864,0.05
100,,6055,60,,,0.001,,2977,0.03763189911842346,,,,,865,0.05
100,,6062,60,,,0.001,,2980,0.028176026418805122,,,,,866,0.05
101,,6069,60,,,0.001,,2984,0.038743313401937485,,,,,867,0.05
101,,6076,60,,,0.001,,2987,0.03243786841630936,,,,,868,0.05
101,,6083,60,,,0.001,,2991,0.04303240776062012,,,,,869,0.05
101,,6090,60,,,0.001,,2994,0.06268950551748276,,,,,870,0.05
101,,6097,60,,,0.001,,2998,0.04524243623018265,,,,,871,0.05
101,,6104,60,,,0.001,,3001,0.03753165155649185,,,,,872,0.05
101,,6111,60,,,0.001,,3005,0.037310343235731125,,,,,873,0.05
101,,6118,60,,,0.001,,3008,0.04482990503311157,,,,,874,0.05
102,,6125,60,,,0.001,,3012,0.0250767283141613,,,,,875,0.05
102,,6132,60,,,0.001,,3015,0.04221915826201439,,,,,876,0.05
102,,6139,60,,,0.001,,3019,0.03590429201722145,,,,,877,0.05
102,,6146,60,,,0.001,,3022,0.038126129657030106,,,,,878,0.05
102,,6153,60,,,0.001,,3026,0.04900195449590683,,,,,879,0.05
102,,6160,60,,,0.001,,3029,0.02682187221944332,,,,,880,0.05
102,,6167,60,,,0.001,,3033,0.026968028396368027,,,,,881,0.05
102,,6174,60,,,0.001,,3036,0.04017365723848343,,,,,882,0.05
103,,6181,59,,,0.001,,3040,0.0476759634912014,,,,,883,0.05
103,,6188,59,,,0.001,,3043,0.028400152921676636,,,,,884,0.05
103,,6195,59,,,0.001,,3047,0.037843041121959686,,,,,885,0.05
103,,6202,60,,,0.001,,3050,0.036521393805742264,,,,,886,0.05
103,,6209,60,,,0.001,,3054,0.03408180922269821,,,,,887,0.05
103,,6216,60,,,0.001,,3057,0.04097332805395126,,,,,888,0.05
103,,6223,60,,,0.001,,3061,0.04213520511984825,,,,,889,0.05
103,,6230,60,,,0.001,,3064,0.04438747093081474,,,,,890,0.05
103,,6237,60,,,0.001,,3068,0.031172778457403183,,,,,891,0.05
103,,6244,60,,,0.001,,3071,0.039166077971458435,,,,,892,0.05
104,,6251,60,,,0.001,,3075,0.03414704650640488,,,,,893,0.05
104,,6258,60,,,0.001,,3078,0.04532396048307419,,,,,894,0.05
104,,6265,60,,,0.001,,3082,0.028456978499889374,,,,,895,0.05
104,,6272,60,,,0.001,,3085,0.029710303992033005,,,,,896,0.05
104,,6279,60,,,0.001,,3089,0.03947286680340767,,,,,897,0.05
104,,6286,60,,,0.001,,3092,0.042608316987752914,,,,,898,0.05
104,,6293,60,,,0.001,,3096,0.05283432453870773,,,,,899,0.05
104,,6300,60,,,0.001,,3099,0.04604140296578407,,,,,900,0.05
105,,6307,60,,,0.001,,3103,0.04164457321166992,,,,,901,0.05
105,,6314,60,,,0.001,,3106,0.034914907068014145,,,,,902,0.05
105,,6321,60,,,0.001,,3110,0.02575119584798813,,,,,903,0.05
105,,6328,60,,,0.001,,3113,0.043641529977321625,,,,,904,0.05
105,,6335,60,,,0.001,,3117,0.046996936202049255,,,,,905,0.05
105,,6342,60,,,0.001,,3120,0.055990077555179596,,,,,906,0.05
105,,6349,60,,,0.001,,3124,0.04829670861363411,,,,,907,0.05
105,,6356,60,,,0.001,,3127,0.0442621074616909,,,,,908,0.05
105,,6363,60,,,0.001,,3131,0.04363349825143814,,,,,909,0.05
106,,6370,60,,,0.001,,3134,0.04285575821995735,,,,,910,0.05
106,,6377,60,,,0.001,,3138,0.021654542535543442,,,,,911,0.05
106,,6384,60,,,0.001,,3141,0.03239753097295761,,,,,912,0.05
106,,6391,60,,,0.001,,3145,0.032629743218421936,,,,,913,0.05
106,,6398,60,,,0.001,,3148,0.046265896409749985,,,,,914,0.05
106,,6405,60,,,0.001,,3152,0.047237612307071686,,,,,915,0.05
106,,6412,60,,,0.001,,3155,0.028895607218146324,,,,,916,0.05
106,,6419,60,,,0.001,,3159,0.03686255216598511,,,,,917,0.05
107,,6426,60,,,0.001,,3162,0.038568466901779175,,,,,918,0.05
107,,6433,60,,,0.001,,3166,0.03145023435354233,,,,,919,0.05
107,,6440,60,,,0.001,,3169,0.035338688641786575,,,,,920,0.05
107,,6447,60,,,0.001,,3173,0.030769482254981995,,,,,921,0.05
107,,6454,60,,,0.001,,3176,0.034139927476644516,,,,,922,0.05
107,,6461,60,,,0.001,,3180,0.03456662595272064,,,,,923,0.05
107,,6468,60,,,0.001,,3183,0.02776043675839901,,,,,924,0.05
107,,6475,60,,,0.001,,3187,0.035696979612112045,,,,,925,0.05
108,,6482,59,,,0.001,,3190,0.038492538034915924,,,,,926,0.05
108,,6489,59,,,0.001,,3194,0.026126665994524956,,,,,927,0.05
108,,6496,59,,,0.001,,3197,0.0688946470618248,,,,,928,0.05
108,,6503,59,,,0.001,,3201,0.05593942478299141,,,,,929,0.05
108,,6510,59,,,0.001,,3204,0.04836948588490486,,,,,930,0.05
108,,6517,59,,,0.001,,3208,0.06955314427614212,,,,,931,0.05
108,,6524,59,,,0.001,,3211,0.06532354652881622,,,,,932,0.05
108,,6531,59,,,0.001,,3215,0.04955481365323067,,,,,933,0.05
109,,6538,59,,,0.001,,3218,0.04860308766365051,,,,,934,0.05
109,,6545,59,,,0.001,,3222,0.05181443691253662,,,,,935,0.05
109,,6552,59,,,0.001,,3225,0.031241904944181442,,,,,936,0.05
109,,6559,59,,,0.001,,3229,0.042333487421274185,,,,,937,0.05
109,,6566,59,,,0.001,,3232,0.039662934839725494,,,,,938,0.05
109,,6573,59,,,0.001,,3236,0.032724980264902115,,,,,939,0.05
109,,6580,59,,,0.001,,3239,0.03871817886829376,,,,,940,0.05
109,,6587,59,,,0.001,,3243,0.03792982175946236,,,,,941,0.05
109,,6594,59,,,0.001,,3246,0.05250246077775955,,,,,942,0.05
110,,6601,59,,,0.001,,3250,0.033805739134550095,,,,,943,0.05
110,,6608,59,,,0.001,,3253,0.05881587043404579,,,,,944,0.05
110,,6615,59,,,0.001,,3257,0.05888458713889122,,,,,945,0.05
110,,6622,59,,,0.001,,3260,0.05030060559511185,,,,,946,0.05
110,,6629,59,,,0.001,,3264,0.03398805111646652,,,,,947,0.05
110,,6636,60,,,0.001,,3267,0.03081698529422283,,,,,948,0.05
110,,6643,60,,,0.001,,3271,0.03232916072010994,,,,,949,0.05
110,,6650,60,,,0.001,,3274,0.024460840970277786,,,,,950,0.05
110,,6657,59,,,0.001,,3278,0.021523550152778625,,,,,951,0.05
111,,6664,60,,,0.001,,3281,0.026579471305012703,,,,,952,0.05
111,,6671,59,,,0.001,,3285,0.059499237686395645,,,,,953,0.05
111,,6678,59,,,0.001,,3288,0.025867212563753128,,,,,954,0.05
111,,6685,59,,,0.001,,3292,0.039205290377140045,,,,,955,0.05
111,,6692,59,,,0.001,,3295,0.051229044795036316,,,,,956,0.05
111,,6699,59,,,0.001,,3299,0.02752678655087948,,,,,957,0.05
111,,6706,59,,,0.001,,3302,0.03641536459326744,,,,,958,0.05
112,,6713,59,,,0.001,,3306,0.0371762178838253,,,,,959,0.05
112,,6720,59,,,0.001,,3309,0.053411319851875305,,,,,960,0.05
112,,6727,59,,,0.001,,3313,0.04467298090457916,,,,,961,0.05
112,,6734,59,,,0.001,,3316,0.03851575031876564,,,,,962,0.05
112,,6741,59,,,0.001,,3320,0.04339057207107544,,,,,963,0.05
112,,6748,59,,,0.001,,3323,0.04632316529750824,,,,,964,0.05
112,,6755,59,,,0.001,,3327,0.04237375035881996,,,,,965,0.05
112,,6762,59,,,0.001,,3330,0.05622033402323723,,,,,966,0.05
113,,6769,59,,,0.001,,3334,0.03926245495676994,,,,,967,0.05
113,,6776,59,,,0.001,,3337,0.04368587210774422,,,,,968,0.05
113,,6783,59,,,0.001,,3341,0.02867736481130123,,,,,969,0.05
113,,6790,59,,,0.001,,3344,0.04978512227535248,,,,,970,0.05
113,,6797,59,,,0.001,,3348,0.04726927727460861,,,,,971,0.05
113,,6804,59,,,0.001,,3351,0.051009442657232285,,,,,972,0.05
113,,6811,59,,,0.001,,3355,0.04553626477718353,,,,,973,0.05
113,,6818,59,,,0.001,,3358,0.03546291962265968,,,,,974,0.05
114,,6825,59,,,0.001,,3362,0.03611527010798454,,,,,975,0.05
114,,6832,59,,,0.001,,3365,0.03184852749109268,,,,,976,0.05
114,,6839,59,,,0.001,,3369,0.03898174688220024,,,,,977,0.05
114,,6846,59,,,0.001,,3372,0.04659246280789375,,,,,978,0.05
114,,6853,59,,,0.001,,3376,0.019805867224931717,,,,,979,0.05
114,,6860,59,,,0.001,,3379,0.04089917615056038,,,,,980,0.05
114,,6867,59,,,0.001,,3383,0.028403390198946,,,,,981,0.05
114,,6874,59,,,0.001,,3386,0.058881767094135284,,,,,982,0.05
115,,6881,59,,,0.001,,3390,0.03657420724630356,,,,,983,0.05
115,,6888,59,,,0.001,,3393,0.02952301688492298,,,,,984,0.05
115,,6895,59,,,0.001,,3397,0.020993972197175026,,,,,985,0.05
115,,6902,59,,,0.001,,3400,0.04743581265211105,,,,,986,0.05
115,,6909,59,,,0.001,,3404,0.05172301083803177,,,,,987,0.05
115,,6916,59,,,0.001,,3407,0.058101288974285126,,,,,988,0.05
115,,6923,59,,,0.001,,3411,0.030276168137788773,,,,,989,0.05
115,,6930,59,,,0.001,,3414,0.036944642663002014,,,,,990,0.05
115,,6937,59,,,0.001,,3418,0.03418854996562004,,,,,991,0.05
116,,6944,59,,,0.001,,3421,0.02678903564810753,,,,,992,0.05
116,,6951,59,,,0.001,,3425,0.044677551835775375,,,,,993,0.05
116,,6958,59,,,0.001,,3428,0.029389599338173866,,,,,994,0.05
116,,6965,59,,,0.001,,3432,0.03715353459119797,,,,,995,0.05
116,,6972,59,,,0.001,,3435,0.025866132229566574,,,,,996,0.05
116,,6979,59,,,0.001,,3439,0.01865665800869465,,,,,997,0.05
116,,6986,59,,,0.001,,3442,0.039828862994909286,,,,,998,0.05
116,,6993,59,,,0.001,,3446,0.05209619924426079,,,,,999,0.05
116,,7000,59,,,0.001,,3449,0.045323651283979416,,,,,1000,0.05
116,,7007,59,,,0.001,,3453,0.059325575828552246,,,,,1001,0.05
117,,7014,59,,,0.001,,3456,0.02399609424173832,,,,,1002,0.05
117,,7021,59,,,0.001,,3460,0.046764202415943146,,,,,1003,0.05
117,,7028,59,,,0.001,,3463,0.04474209249019623,,,,,1004,0.05
117,,7035,59,,,0.001,,3467,0.03797680512070656,,,,,1005,0.05
117,,7042,59,,,0.001,,3470,0.04147208109498024,,,,,1006,0.05
117,,7049,59,,,0.001,,3474,0.027143608778715134,,,,,1007,0.05
117,,7056,59,,,0.001,,3477,0.044023606926202774,,,,,1008,0.05
117,,7063,59,,,0.001,,3481,0.024038178846240044,,,,,1009,0.05
117,,7070,59,,,0.001,,3484,0.041986431926488876,,,,,1010,0.05
118,,7077,59,,,0.001,,3488,0.06159132346510887,,,,,1011,0.05
118,,7084,59,,,0.001,,3491,0.042344607412815094,,,,,1012,0.05
118,,7091,59,,,0.001,,3495,0.031373538076877594,,,,,1013,0.05
118,,7098,59,,,0.001,,3498,0.04278681054711342,,,,,1014,0.05
118,,7105,59,,,0.001,,3502,0.030823543667793274,,,,,1015,0.05
118,,7112,59,,,0.001,,3505,0.05350911617279053,,,,,1016,0.05
118,,7119,59,,,0.001,,3509,0.043736111372709274,,,,,1017,0.05
118,,7126,59,,,0.001,,3512,0.05797548219561577,,,,,1018,0.05
119,,7133,59,,,0.001,,3516,0.04027394577860832,,,,,1019,0.05
119,,7140,59,,,0.001,,3519,0.0423659048974514,,,,,1020,0.05
119,,7147,59,,,0.001,,3523,0.04976067319512367,,,,,1021,0.05
119,,7154,59,,,0.001,,3526,0.029363621026277542,,,,,1022,0.05
119,,7161,59,,,0.001,,3530,0.03792884945869446,,,,,1023,0.05
119,,7168,59,,,0.001,,3533,0.04795737564563751,,,,,1024,0.05
120,,7175,59,,,0.001,,3537,0.03916929289698601,,,,,1025,0.05
120,,7182,59,,,0.001,,3540,0.04726358503103256,,,,,1026,0.05
120,,7189,59,,,0.001,,3544,0.039492417126894,,,,,1027,0.05
120,,7196,59,,,0.001,,3547,0.06216082349419594,,,,,1028,0.05
120,,7203,59,,,0.001,,3551,0.027813492342829704,,,,,1029,0.05
120,,7210,59,,,0.001,,3554,0.04026501998305321,,,,,1030,0.05
120,,7217,59,,,0.001,,3558,0.05646810680627823,,,,,1031,0.05
121,,7224,59,,,0.001,,3561,0.043993376195430756,,,,,1032,0.05
121,,7231,59,,,0.001,,3565,0.060267433524131775,,,,,1033,0.05
121,,7238,59,,,0.001,,3568,0.05349558964371681,,,,,1034,0.05
121,,7245,59,,,0.001,,3572,0.03435315191745758,,,,,1035,0.05
121,,7252,59,,,0.001,,3575,0.04822241887450218,,,,,1036,0.05
121,,7259,59,,,0.001,,3579,0.027220869436860085,,,,,1037,0.05
121,,7266,59,,,0.001,,3582,0.0350450724363327,,,,,1038,0.05
122,,7273,59,,,0.001,,3586,0.04816970229148865,,,,,1039,0.05
122,,7280,59,,,0.001,,3589,0.03485826775431633,,,,,1040,0.05
122,,7287,59,,,0.001,,3593,0.0294920913875103,,,,,1041,0.05
122,,7294,59,,,0.001,,3596,0.024025369435548782,,,,,1042,0.05
122,,7301,59,,,0.001,,3600,0.05230705067515373,,,,,1043,0.05
122,,7308,59,,,0.001,,3603,0.032167162746191025,,,,,1044,0.05
123,,7315,59,,,0.001,,3607,0.0405564047396183,,,,,1045,0.05
123,,7322,59,,,0.001,,3610,0.03510458022356033,,,,,1046,0.05
123,,7329,59,,,0.001,,3614,0.034669045358896255,,,,,1047,0.05
123,,7336,59,,,0.001,,3617,0.03462601080536842,,,,,1048,0.05
123,,7343,59,,,0.001,,3621,0.029380489140748978,,,,,1049,0.05
123,,7350,59,,,0.001,,3624,0.03083464875817299,,,,,1050,0.05
123,,7357,59,,,0.001,,3628,0.06301507353782654,,,,,1051,0.05
123,,7364,59,,,0.001,,3631,0.0469813197851181,,,,,1052,0.05
123,,7371,59,,,0.001,,3635,0.056833118200302124,,,,,1053,0.05
123,,7378,59,,,0.001,,3638,0.046917468309402466,,,,,1054,0.05
124,,7385,59,,,0.001,,3642,0.0370168536901474,,,,,1055,0.05
124,,7392,59,,,0.001,,3645,0.043303344398736954,,,,,1056,0.05
124,,7399,59,,,0.001,,3649,0.04058973491191864,,,,,1057,0.05
124,,7406,59,,,0.001,,3652,0.035553548485040665,,,,,1058,0.05
124,,7413,59,,,0.001,,3656,0.03561680018901825,,,,,1059,0.05
124,,7420,59,,,0.001,,3659,0.05408944934606552,,,,,1060,0.05
124,,7427,59,,,0.001,,3663,0.036439552903175354,,,,,1061,0.05
124,,7434,59,,,0.001,,3666,0.04256976768374443,,,,,1062,0.05
125,,7441,59,,,0.001,,3670,0.05092315748333931,,,,,1063,0.05
125,,7448,59,,,0.001,,3673,0.03785889595746994,,,,,1064,0.05
125,,7455,59,,,0.001,,3677,0.03663945198059082,,,,,1065,0.05
125,,7462,59,,,0.001,,3680,0.04324399679899216,,,,,1066,0.05
125,,7469,59,,,0.001,,3684,0.03383386880159378,,,,,1067,0.05
125,,7476,59,,,0.001,,3687,0.03765788674354553,,,,,1068,0.05
125,,7483,59,,,0.001,,3691,0.0413285568356514,,,,,1069,0.05
125,,7490,59,,,0.001,,3694,0.05687449872493744,,,,,1070,0.05
125,,7497,59,,,0.001,,3698,0.023690350353717804,,,,,1071,0.05
126,,7504,59,,,0.001,,3701,0.03869938850402832,,,,,1072,0.05
126,,7511,59,,,0.001,,3705,0.03593312203884125,,,,,1073,0.05
126,,7518,59,,,0.001,,3708,0.04823407903313637,,,,,1074,0.05
126,,7525,59,,,0.001,,3712,0.017156975343823433,,,,,1075,0.05
126,,7532,59,,,0.001,,3715,0.048280611634254456,,,,,1076,0.05
126,,7539,59,,,0.001,,3719,0.04443769529461861,,,,,1077,0.05
126,,7546,59,,,0.001,,3722,0.04898670315742493,,,,,1078,0.05
126,,7553,59,,,0.001,,3726,0.026192840188741684,,,,,1079,0.05
127,,7560,59,,,0.001,,3729,0.04512542113661766,,,,,1080,0.05
127,,7567,59,,,0.001,,3733,0.042158037424087524,,,,,1081,0.05
127,,7574,59,,,0.001,,3736,0.036739282310009,,,,,1082,0.05
127,,7581,59,,,0.001,,3740,0.03788306564092636,,,,,1083,0.05
127,,7588,59,,,0.001,,3743,0.046793971210718155,,,,,1084,0.05
128,,7595,59,,,0.001,,3747,0.03309177979826927,,,,,1085,0.05
128,,7602,59,,,0.001,,3750,0.019733976572752,,,,,1086,0.05
128,,7609,59,,,0.001,,3754,0.04465555399656296,,,,,1087,0.05
128,,7616,59,,,0.001,,3757,0.0405346043407917,,,,,1088,0.05
128,,7623,59,,,0.001,,3761,0.043521471321582794,,,,,1089,0.05
128,,7630,59,,,0.001,,3764,0.03313523903489113,,,,,1090,0.05
128,,7637,59,,,0.001,,3768,0.042350031435489655,,,,,1091,0.05
128,,7644,59,,,0.001,,3771,0.05173654481768608,,,,,1092,0.05
128,,7651,59,,,0.001,,3775,0.03073504939675331,,,,,1093,0.05
129,,7658,59,,,0.001,,3778,0.043527111411094666,,,,,1094,0.05
129,,7665,59,,,0.001,,3782,0.04132295399904251,,,,,1095,0.05
129,,7672,59,,,0.001,,3785,0.059729039669036865,,,,,1096,0.05
129,,7679,59,,,0.001,,3789,0.04820345342159271,,,,,1097,0.05
129,,7686,59,,,0.001,,3792,0.054786067456007004,,,,,1098,0.05
129,,7693,59,,,0.001,,3796,0.029860539361834526,,,,,1099,0.05
129,,7700,59,,,0.001,,3799,0.04233427345752716,,,,,1100,0.05
129,,7707,59,,,0.001,,3803,0.045646484941244125,,,,,1101,0.05
130,,7714,59,,,0.001,,3806,0.0279424749314785,,,,,1102,0.05
130,,7721,59,,,0.001,,3810,0.037210918962955475,,,,,1103,0.05
130,,7728,59,,,0.001,,3813,0.06280246376991272,,,,,1104,0.05
130,,7735,59,,,0.001,,3817,0.08042833209037781,,,,,1105,0.05
130,,7742,59,,,0.001,,3820,0.04134516417980194,,,,,1106,0.05
130,,7749,59,,,0.001,,3824,0.04857837036252022,,,,,1107,0.05
130,,7756,59,,,0.001,,3827,0.03376639261841774,,,,,1108,0.05
130,,7763,59,,,0.001,,3831,0.028212007135152817,,,,,1109,0.05
131,,7770,59,,,0.001,,3834,0.04727962613105774,,,,,1110,0.05
131,,7777,59,,,0.001,,3838,0.032663147896528244,,,,,1111,0.05
131,,7784,59,,,0.001,,3841,0.051755040884017944,,,,,1112,0.05
131,,7791,59,,,0.001,,3845,0.04578953608870506,,,,,1113,0.05
131,,7798,59,,,0.001,,3848,0.03864123672246933,,,,,1114,0.05
131,,7805,59,,,0.001,,3852,0.04431641846895218,,,,,1115,0.05
131,,7812,59,,,0.001,,3855,0.037047963589429855,,,,,1116,0.05
131,,7819,59,,,0.001,,3859,0.045369237661361694,,,,,1117,0.05
131,,7826,59,,,0.001,,3862,0.038512784987688065,,,,,1118,0.05
132,,7833,59,,,0.001,,3866,0.039076462388038635,,,,,1119,0.05
132,,7840,59,,,0.001,,3869,0.06463868170976639,,,,,1120,0.05
132,,7847,59,,,0.001,,3873,0.033551573753356934,,,,,1121,0.05
132,,7854,59,,,0.001,,3876,0.024620143696665764,,,,,1122,0.05
132,,7861,59,,,0.001,,3880,0.042683206498622894,,,,,1123,0.05
132,,7868,59,,,0.001,,3883,0.03932822868227959,,,,,1124,0.05
132,,7875,59,,,0.001,,3887,0.04011334851384163,,,,,1125,0.05
132,,7882,59,,,0.001,,3890,0.03794387727975845,,,,,1126,0.05
133,,7889,59,,,0.001,,3894,0.04549816995859146,,,,,1127,0.05
133,,7896,59,,,0.001,,3897,0.03306383639574051,,,,,1128,0.05
133,,7903,59,,,0.001,,3901,0.03361322358250618,,,,,1129,0.05
133,,7910,59,,,0.001,,3904,0.03632719814777374,,,,,1130,0.05
133,,7917,59,,,0.001,,3908,0.052952297031879425,,,,,1131,0.05
133,,7924,59,,,0.001,,3911,0.02744811773300171,,,,,1132,0.05
133,,7931,59,,,0.001,,3915,0.036145493388175964,,,,,1133,0.05
133,,7938,59,,,0.001,,3918,0.03672248497605324,,,,,1134,0.05
134,,7945,59,,,0.001,,3922,0.053186431527137756,,,,,1135,0.05
134,,7952,59,,,0.001,,3925,0.03026188537478447,,,,,1136,0.05
134,,7959,59,,,0.001,,3929,0.04740823805332184,,,,,1137,0.05
134,,7966,59,,,0.001,,3932,0.03901858627796173,,,,,1138,0.05
134,,7973,59,,,0.001,,3936,0.04426603019237518,,,,,1139,0.05
134,,7980,59,,,0.001,,3939,0.04321607947349548,,,,,1140,0.05
134,,7987,59,,,0.001,,3943,0.039766229689121246,,,,,1141,0.05
134,,7994,59,,,0.001,,3946,0.057388197630643845,,,,,1142,0.05
135,,8001,59,,,0.001,,3950,0.036797888576984406,,,,,1143,0.05
135,,8008,59,,,0.001,,3953,0.05099306255578995,,,,,1144,0.05
135,,8015,59,,,0.001,,3957,0.02938804402947426,,,,,1145,0.05
135,,8022,59,,,0.001,,3960,0.03773587942123413,,,,,1146,0.05
135,,8029,59,,,0.001,,3964,0.026709837839007378,,,,,1147,0.05
135,,8036,59,,,0.001,,3967,0.04153437539935112,,,,,1148,0.05
135,,8043,59,,,0.001,,3971,0.024009892717003822,,,,,1149,0.05
136,,8050,59,,,0.001,,3974,0.03167037293314934,,,,,1150,0.05
136,,8057,59,,,0.001,,3978,0.025652866810560226,,,,,1151,0.05
136,,8064,59,,,0.001,,3981,0.050515007227659225,,,,,1152,0.05
136,,8071,59,,,0.001,,3985,0.050537679344415665,,,,,1153,0.05
136,,8078,59,,,0.001,,3988,0.033868033438920975,,,,,1154,0.05
136,,8085,59,,,0.001,,3992,0.05395554006099701,,,,,1155,0.05
136,,8092,59,,,0.001,,3995,0.02926696464419365,,,,,1156,0.05
136,,8099,59,,,0.001,,3999,0.03792612627148628,,,,,1157,0.05
136,,8106,59,,,0.001,,4002,0.029896726831793785,,,,,1158,0.05
137,,8113,59,,,0.001,,4006,0.04137840121984482,,,,,1159,0.05
137,,8120,59,,,0.001,,4009,0.05803724378347397,,,,,1160,0.05
137,,8127,59,,,0.001,,4013,0.024600259959697723,,,,,1161,0.05
137,,8134,59,,,0.001,,4016,0.030021052807569504,,,,,1162,0.05
138,,8141,58,,,0.001,,4020,0.030237874016165733,,,,,1163,0.05
138,,8148,58,,,0.001,,4023,0.02383076585829258,,,,,1164,0.05
138,,8155,58,,,0.001,,4027,0.018536195158958435,,,,,1165,0.05
138,,8162,58,,,0.001,,4030,0.04459851235151291,,,,,1166,0.05
138,,8169,58,,,0.001,,4034,0.046414487063884735,,,,,1167,0.05
138,,8176,58,,,0.001,,4037,0.0469239205121994,,,,,1168,0.05
138,,8183,58,,,0.001,,4041,0.05345257371664047,,,,,1169,0.05
139,,8190,58,,,0.001,,4044,0.028018943965435028,,,,,1170,0.05
139,,8197,58,,,0.001,,4048,0.03468203544616699,,,,,1171,0.05
139,,8204,58,,,0.001,,4051,0.03412724658846855,,,,,1172,0.05
139,,8211,58,,,0.001,,4055,0.04285866767168045,,,,,1173,0.05
139,,8218,58,,,0.001,,4058,0.043043769896030426,,,,,1174,0.05
139,,8225,58,,,0.001,,4062,0.02061638981103897,,,,,1175,0.05
139,,8232,58,,,0.001,,4065,0.05704917013645172,,,,,1176,0.05
139,,8239,58,,,0.001,,4069,0.04069150611758232,,,,,1177,0.05
139,,8246,58,,,0.001,,4072,0.026144934818148613,,,,,1178,0.05
140,,8253,58,,,0.001,,4076,0.04752751439809799,,,,,1179,0.05
140,,8260,58,,,0.001,,4079,0.04848992079496384,,,,,1180,0.05
140,,8267,58,,,0.001,,4083,0.03785081207752228,,,,,1181,0.05
140,,8274,58,,,0.001,,4086,0.04010838642716408,,,,,1182,0.05
140,,8281,58,,,0.001,,4090,0.035574786365032196,,,,,1183,0.05
140,,8288,58,,,0.001,,4093,0.026705533266067505,,,,,1184,0.05
140,,8295,58,,,0.001,,4097,0.0353098027408123,,,,,1185,0.05
140,,8302,58,,,0.001,,4100,0.03264869377017021,,,,,1186,0.05
141,,8309,58,,,0.001,,4104,0.036041103303432465,,,,,1187,0.05
141,,8316,58,,,0.001,,4107,0.03465832769870758,,,,,1188,0.05
141,,8323,58,,,0.001,,4111,0.04448412358760834,,,,,1189,0.05
141,,8330,58,,,0.001,,4114,0.03500843048095703,,,,,1190,0.05
